Date,Product_ID,Product_Name,Defect_Type,Defect_Count,Inspection_Result,Audit_Score,Rework_Count,Rejection_Count,Complaint_ID,Complaint_Reason,Lab_Test_Result,Test_Batch_ID,COPQ,Compliance_Status,Cpk,Ppk,First_Pass_Yield (%)
2022-10-27,P001,Widget_A,Scratch,0,Pass,89,6,2,CMP20118,Packaging,Pass,TB43823,2439,Yes,1.33,1.92,95.48
2022-12-30,P003,Widget_C,None,32,Pass,79,16,3,CMP89546,Material Issue,Pass,TB56026,6627,Yes,1.41,1.93,91.42
2023-02-27,P004,Widget_D,None,42,Fail,96,10,6,CMP54865,Material Issue,Pass,TB22668,7738,Yes,1.93,1.45,85.93
2022-11-25,P001,Widget_A,Crack,6,Fail,98,1,8,CMP11015,Material Issue,Pass,TB49403,6689,Yes,1.95,1.37,89.9
2023-01-17,P003,Widget_C,Scratch,15,Pass,93,11,2,CMP36351,Surface Issue,Pass,TB06735,1298,Yes,1.03,1.91,86.41
2022-12-20,P001,Widget_A,Dent,15,Pass,87,15,0,CMP13721,Surface Issue,Pass,TB73544,9536,Yes,1.07,1.89,96.72
2022-08-13,P002,Widget_B,Crack,5,Pass,88,2,5,CMP21660,Packaging,Pass,TB20596,4781,Yes,1.03,1.55,90.26
2023-03-03,P003,Widget_C,Crack,30,Pass,89,8,2,CMP26584,Dimension Error,Pass,TB66757,3902,Yes,1.68,1.68,97.76
2024-10-28,P004,Widget_D,None,49,Pass,78,12,0,CMP19006,Packaging,Pass,TB43513,1382,Yes,1.64,1.1,88.63
2022-10-20,P004,Widget_D,Dent,30,Pass,82,3,4,CMP77200,Packaging,Pass,TB53024,1346,Yes,1.46,1.61,97.46
2024-04-09,P001,Widget_A,Scratch,2,Fail,83,0,6,CMP68064,Surface Issue,Pass,TB17515,2092,Yes,1.73,1.97,93.52
2024-12-12,P004,Widget_D,Misalignment,8,Pass,82,13,1,CMP02610,Material Issue,Pass,TB72541,4673,Yes,1.46,1.32,91.36
2024-08-17,P001,Widget_A,Crack,34,Pass,92,10,7,CMP28359,Surface Issue,Pass,TB19871,9637,Yes,1.95,1.65,94.68
2025-02-27,P002,Widget_B,Dent,31,Pass,82,2,7,CMP37573,Packaging,Pass,TB40561,9117,Yes,1.04,1.78,92.57
2025-03-26,P003,Widget_C,Scratch,10,Pass,72,13,5,CMP56663,Packaging,Pass,TB56482,9732,Yes,1.63,1.55,91.42
2023-07-16,P002,Widget_B,None,14,Pass,98,14,2,CMP16070,Packaging,Pass,TB18150,9778,Yes,1.72,1.38,95.31
2025-02-12,P003,Widget_C,Scratch,6,Pass,82,16,6,CMP58733,Packaging,Pass,TB81224,2578,Yes,1.78,1.96,97.97
2024-10-02,P003,Widget_C,Scratch,20,Pass,84,15,6,CMP88526,Packaging,Pass,TB16608,9762,Yes,1.21,1.66,91.74
2023-09-15,P002,Widget_B,None,5,Pass,76,14,8,CMP56939,Surface Issue,Pass,TB24757,8113,Yes,1.97,1.58,96.84
2024-03-06,P004,Widget_D,Dent,41,Fail,76,7,5,CMP00237,Surface Issue,Pass,TB50607,2269,Yes,1.55,1.06,96.7
2024-10-08,P002,Widget_B,Dent,2,Pass,83,16,3,CMP13004,Packaging,Pass,TB72184,1932,Yes,1.11,1.49,94.4
2024-07-25,P003,Widget_C,Scratch,43,Pass,96,8,9,CMP39980,Dimension Error,Pass,TB02707,5696,Yes,1.39,1.6,89.23
2025-04-08,P003,Widget_C,Dent,2,Fail,81,11,2,CMP03470,Packaging,Pass,TB94373,1566,Yes,1.01,1.21,89.71
2023-11-05,P003,Widget_C,Scratch,14,Pass,99,12,8,CMP21170,Surface Issue,Pass,TB56985,3196,Yes,1.12,1.49,97.91
2022-05-28,P001,Widget_A,Scratch,28,Pass,79,16,4,CMP43982,Packaging,Fail,TB48063,5918,Yes,1.67,1.11,93.23
2024-01-01,P003,Widget_C,Dent,40,Pass,88,5,3,CMP61363,Dimension Error,Pass,TB20756,8864,Yes,1.53,1.81,95.73
2024-11-10,P001,Widget_A,Dent,1,Fail,73,19,0,CMP15503,Surface Issue,Pass,TB64695,9800,Yes,1.55,1.41,89.08
2023-04-22,P005,Widget_E,Dent,48,Pass,80,4,3,CMP41470,Material Issue,Pass,TB62442,9301,Yes,1.92,1.23,93.93
2025-04-03,P003,Widget_C,Scratch,39,Pass,94,12,8,CMP14032,Surface Issue,Pass,TB70215,1586,Yes,1.26,1.8,87.97
2025-01-29,P001,Widget_A,Scratch,40,Fail,90,12,6,CMP49668,Material Issue,Pass,TB69189,1158,Yes,1.28,1.3,87.67
2024-04-23,P005,Widget_E,Crack,15,Pass,82,9,6,CMP42685,Dimension Error,Pass,TB16628,1342,Yes,1.44,1.22,90.48
2024-04-30,P002,Widget_B,Dent,44,Pass,93,17,6,CMP33551,Dimension Error,Pass,TB79396,5866,Yes,1.71,1.99,85.05
2024-08-03,P001,Widget_A,None,18,Pass,83,2,1,CMP88972,Packaging,Pass,TB04041,6815,Yes,1.35,1.39,87.99
2025-02-28,P003,Widget_C,Scratch,15,Pass,85,2,9,CMP65152,Dimension Error,Pass,TB93875,1204,Yes,1.02,1.6,95.7
2023-11-04,P001,Widget_A,Scratch,29,Pass,90,11,6,CMP17329,Surface Issue,Pass,TB89416,7559,Yes,1.94,1.86,87.77
2022-06-01,P001,Widget_A,Dent,28,Pass,90,9,2,CMP64497,Material Issue,Pass,TB57232,1856,Yes,1.87,1.61,86.72
2022-09-06,P002,Widget_B,Scratch,46,Fail,74,4,5,CMP90260,Dimension Error,Fail,TB89097,9464,Yes,1.95,1.18,86.71
2024-04-16,P001,Widget_A,Dent,40,Fail,90,7,5,CMP82780,Packaging,Pass,TB68562,3165,No,1.14,1.3,92.75
2022-10-15,P002,Widget_B,Scratch,45,Pass,81,9,3,CMP26966,Material Issue,Pass,TB92345,3081,No,1.87,1.09,93.57
2024-06-21,P003,Widget_C,None,5,Pass,75,4,1,CMP30722,Material Issue,Pass,TB71877,2976,Yes,1.56,1.77,89.54
2022-09-09,P005,Widget_E,Crack,17,Fail,84,13,2,CMP55672,Surface Issue,Pass,TB72787,3695,Yes,1.21,1.07,88.0
2025-02-18,P004,Widget_D,Scratch,23,Pass,98,19,0,CMP19755,Surface Issue,Pass,TB54597,1788,Yes,1.5,1.16,89.36
2024-12-03,P002,Widget_B,Misalignment,31,Pass,91,16,8,CMP09367,Material Issue,Pass,TB90226,2227,Yes,1.71,1.14,94.16
2024-10-03,P004,Widget_D,Scratch,38,Pass,97,1,3,CMP71449,Dimension Error,Pass,TB10840,2974,Yes,1.64,1.36,97.74
2022-10-20,P005,Widget_E,Scratch,34,Pass,99,0,5,CMP47553,Surface Issue,Pass,TB96340,4297,Yes,1.06,1.74,86.72
2024-04-17,P002,Widget_B,Misalignment,43,Pass,76,18,6,CMP80682,Packaging,Fail,TB17999,6533,Yes,1.43,1.87,86.7
2023-03-17,P003,Widget_C,Scratch,35,Pass,73,10,9,CMP14236,Packaging,Pass,TB50725,4448,Yes,1.54,1.68,86.75
2022-08-22,P001,Widget_A,Scratch,15,Pass,90,10,1,CMP32136,Surface Issue,Pass,TB23882,5487,Yes,1.07,1.38,94.04
2024-06-01,P005,Widget_E,None,35,Pass,83,1,2,CMP15239,Surface Issue,Pass,TB97801,2583,Yes,1.69,1.9,95.44
2024-01-09,P001,Widget_A,Scratch,42,Pass,95,11,7,CMP90458,Packaging,Pass,TB60846,3971,Yes,1.07,1.06,91.62
2022-06-19,P002,Widget_B,Misalignment,4,Pass,90,0,1,CMP01823,Packaging,Pass,TB87765,3649,Yes,1.05,1.13,92.37
2022-11-27,P003,Widget_C,Scratch,29,Pass,90,17,4,CMP33901,Material Issue,Pass,TB28680,5841,Yes,1.85,1.99,89.35
2024-06-14,P005,Widget_E,Dent,47,Pass,73,9,3,CMP15215,Dimension Error,Pass,TB49527,2855,Yes,1.21,1.27,94.18
2023-10-17,P002,Widget_B,Misalignment,0,Pass,86,8,4,CMP53347,Material Issue,Pass,TB43014,3841,Yes,1.32,1.46,93.58
2024-07-20,P003,Widget_C,None,3,Pass,93,10,4,CMP05292,Material Issue,Fail,TB74092,2902,Yes,1.73,1.13,93.03
2023-03-15,P001,Widget_A,None,1,Pass,96,18,5,CMP73823,Material Issue,Pass,TB40720,3098,Yes,1.69,1.23,94.64
2023-12-09,P001,Widget_A,Misalignment,9,Pass,90,15,8,CMP22563,Material Issue,Fail,TB02123,7964,Yes,1.03,1.83,92.08
2023-01-02,P004,Widget_D,Dent,17,Pass,74,13,3,CMP46158,Material Issue,Pass,TB85231,3662,Yes,1.19,1.53,96.13
2023-03-02,P002,Widget_B,Dent,36,Pass,94,8,7,CMP45827,Material Issue,Pass,TB60371,1766,Yes,1.79,1.55,87.89
2023-06-07,P005,Widget_E,Misalignment,13,Pass,93,5,3,CMP09688,Surface Issue,Pass,TB41332,7675,Yes,1.08,1.15,96.66
2022-05-27,P002,Widget_B,None,16,Pass,93,12,2,CMP92895,Material Issue,Pass,TB81102,1994,Yes,1.07,1.13,90.04
2022-06-20,P003,Widget_C,Dent,49,Pass,73,2,1,CMP41232,Surface Issue,Pass,TB49152,9490,Yes,1.04,1.54,96.19
2024-03-15,P004,Widget_D,None,39,Pass,83,17,4,CMP44763,Packaging,Pass,TB19541,6083,Yes,1.65,1.83,90.33
2024-10-23,P003,Widget_C,None,37,Pass,99,16,5,CMP06515,Surface Issue,Pass,TB75360,3651,Yes,1.47,1.95,93.2
2022-10-11,P004,Widget_D,Scratch,23,Pass,74,8,1,CMP39778,Packaging,Pass,TB06083,1807,Yes,1.91,1.92,91.75
2024-10-20,P005,Widget_E,Crack,44,Pass,78,17,5,CMP08048,Packaging,Pass,TB84597,5267,Yes,1.88,1.32,92.65
2025-04-14,P004,Widget_D,Crack,31,Pass,78,4,1,CMP74902,Material Issue,Pass,TB79785,2713,Yes,1.53,1.74,91.91
2022-07-08,P004,Widget_D,Scratch,22,Pass,80,5,9,CMP20187,Packaging,Pass,TB78412,1088,Yes,1.43,1.55,92.56
2023-08-28,P004,Widget_D,Crack,3,Pass,95,13,9,CMP85524,Material Issue,Pass,TB88987,7617,Yes,1.29,1.87,93.93
2024-03-23,P005,Widget_E,Dent,48,Pass,98,10,0,CMP99193,Packaging,Pass,TB59211,2572,Yes,1.35,1.5,93.31
2024-11-22,P002,Widget_B,None,47,Pass,76,0,7,CMP48450,Material Issue,Pass,TB05340,6607,Yes,1.32,1.39,87.53
2022-10-20,P005,Widget_E,Scratch,0,Fail,93,0,2,CMP30664,Packaging,Pass,TB73849,5600,Yes,1.91,1.87,85.98
2022-05-19,P001,Widget_A,Scratch,13,Pass,96,19,5,CMP02490,Material Issue,Pass,TB57267,7247,Yes,1.8,1.65,85.35
2023-07-04,P004,Widget_D,None,16,Pass,88,17,6,CMP86067,Material Issue,Pass,TB88478,4017,Yes,1.56,1.67,87.85
2024-12-26,P005,Widget_E,Misalignment,24,Pass,75,0,4,CMP51693,Packaging,Pass,TB19770,7871,Yes,1.74,1.68,88.43
2023-03-30,P003,Widget_C,Misalignment,7,Pass,90,19,4,CMP47509,Packaging,Pass,TB08731,8948,Yes,1.92,1.4,87.28
2024-04-29,P005,Widget_E,Misalignment,39,Pass,84,18,7,CMP77427,Surface Issue,Pass,TB84589,1056,Yes,1.66,1.17,86.26
2023-02-08,P005,Widget_E,Dent,12,Pass,81,16,0,CMP41446,Material Issue,Pass,TB72357,6788,Yes,1.16,1.43,89.85
2023-06-28,P004,Widget_D,Misalignment,11,Pass,70,18,2,CMP23061,Dimension Error,Pass,TB57956,3272,Yes,2.0,1.09,86.39
2024-05-20,P001,Widget_A,Crack,5,Pass,98,15,7,CMP17711,Surface Issue,Pass,TB53280,5202,Yes,1.98,1.29,88.04
2023-01-01,P004,Widget_D,None,39,Pass,72,3,4,CMP39862,Dimension Error,Pass,TB34921,4829,Yes,1.72,1.56,87.84
2022-11-23,P002,Widget_B,Crack,19,Pass,90,12,4,CMP77710,Material Issue,Pass,TB41490,6117,Yes,1.75,1.74,91.26
2022-10-23,P004,Widget_D,Misalignment,30,Pass,73,14,4,CMP27204,Surface Issue,Pass,TB21469,1583,No,1.22,1.67,90.83
2023-11-29,P004,Widget_D,Dent,13,Fail,74,15,3,CMP64303,Packaging,Pass,TB82104,8137,Yes,1.26,1.23,90.24
2023-08-14,P005,Widget_E,None,34,Pass,91,17,9,CMP76446,Packaging,Pass,TB38982,8839,Yes,1.99,1.16,96.18
2023-02-28,P001,Widget_A,Crack,45,Pass,74,5,7,CMP06171,Surface Issue,Pass,TB03215,7044,Yes,1.31,1.08,86.98
2024-06-26,P001,Widget_A,None,35,Pass,74,19,1,CMP04477,Dimension Error,Pass,TB01564,5174,Yes,1.77,1.7,94.44
2022-12-19,P002,Widget_B,None,33,Pass,98,1,4,CMP61080,Packaging,Pass,TB98759,4171,Yes,1.54,1.05,95.35
2024-04-22,P004,Widget_D,Crack,16,Pass,77,17,5,CMP84143,Dimension Error,Pass,TB68214,5763,Yes,1.24,1.89,86.65
2023-02-07,P001,Widget_A,Scratch,17,Pass,72,4,9,CMP73734,Packaging,Pass,TB69471,1805,Yes,1.48,1.68,85.72
2024-07-23,P001,Widget_A,Dent,45,Pass,99,6,6,CMP64600,Dimension Error,Pass,TB70687,1153,Yes,1.58,1.9,89.57
2025-04-02,P003,Widget_C,Scratch,7,Pass,93,9,4,CMP50565,Surface Issue,Pass,TB35535,3241,Yes,1.51,1.34,89.92
2024-12-07,P005,Widget_E,Crack,13,Pass,82,11,7,CMP63202,Material Issue,Pass,TB02006,4407,Yes,1.1,1.18,95.81
2023-05-13,P004,Widget_D,Misalignment,4,Pass,79,7,5,CMP80428,Surface Issue,Pass,TB39616,3677,Yes,1.01,1.4,95.46
2024-06-20,P002,Widget_B,None,21,Pass,97,19,9,CMP77428,Material Issue,Pass,TB88349,3130,Yes,1.05,1.78,88.97
2024-03-28,P001,Widget_A,Scratch,34,Fail,75,14,3,CMP76306,Dimension Error,Pass,TB46297,7485,Yes,1.26,1.44,86.48
2024-01-28,P002,Widget_B,Misalignment,11,Pass,71,15,6,CMP14407,Packaging,Pass,TB51697,9184,Yes,1.69,1.0,88.98
2023-10-16,P004,Widget_D,Scratch,9,Pass,87,17,5,CMP65441,Material Issue,Pass,TB02292,7358,Yes,1.07,1.95,95.05
2024-04-06,P001,Widget_A,Misalignment,41,Pass,81,7,0,CMP24998,Packaging,Pass,TB16763,6165,Yes,1.17,1.63,85.18
2022-10-07,P001,Widget_A,Scratch,46,Pass,91,2,8,CMP94693,Dimension Error,Fail,TB07746,4956,Yes,1.77,1.96,91.8
2022-09-04,P004,Widget_D,Crack,13,Pass,72,12,1,CMP19634,Dimension Error,Pass,TB85494,5892,Yes,1.35,1.65,97.14
2023-06-17,P001,Widget_A,Crack,5,Pass,71,16,2,CMP80970,Surface Issue,Pass,TB23399,9814,Yes,1.12,1.52,95.14
2022-09-04,P001,Widget_A,Dent,2,Pass,75,19,3,CMP11771,Material Issue,Pass,TB12497,1787,Yes,1.47,1.83,96.3
2025-03-24,P003,Widget_C,None,41,Fail,85,2,9,CMP19174,Material Issue,Pass,TB55646,1519,Yes,1.34,1.22,96.12
2023-03-31,P004,Widget_D,Scratch,0,Pass,82,8,7,CMP15749,Surface Issue,Pass,TB01960,2757,Yes,1.4,1.63,89.44
2022-10-10,P002,Widget_B,Misalignment,19,Pass,76,2,7,CMP32653,Surface Issue,Pass,TB62394,5082,Yes,1.35,1.48,94.44
2025-02-17,P004,Widget_D,None,21,Fail,78,3,2,CMP50239,Surface Issue,Pass,TB78979,8283,Yes,1.58,1.12,86.5
2024-11-11,P005,Widget_E,Misalignment,33,Pass,77,6,7,CMP14320,Material Issue,Pass,TB79739,8452,Yes,1.94,1.65,86.69
2022-09-08,P005,Widget_E,Misalignment,28,Pass,97,12,3,CMP89377,Dimension Error,Pass,TB38592,4336,Yes,1.21,1.09,91.05
2024-02-16,P002,Widget_B,Scratch,30,Pass,87,13,0,CMP71400,Packaging,Pass,TB77011,8467,Yes,1.22,1.0,94.56
2023-11-10,P004,Widget_D,Misalignment,38,Pass,99,1,5,CMP33511,Surface Issue,Pass,TB79506,6947,Yes,1.69,1.81,95.17
2024-01-13,P003,Widget_C,Dent,35,Pass,94,14,6,CMP49521,Packaging,Pass,TB17441,3143,Yes,1.61,1.24,85.14
2025-02-01,P003,Widget_C,None,25,Pass,84,10,4,CMP74322,Surface Issue,Pass,TB72279,8392,Yes,1.46,1.75,96.88
2022-06-13,P005,Widget_E,Dent,16,Pass,84,5,2,CMP47032,Surface Issue,Pass,TB22141,2084,Yes,1.64,1.99,85.73
2025-01-06,P003,Widget_C,Crack,29,Pass,96,4,1,CMP60269,Surface Issue,Pass,TB53220,7084,Yes,1.68,1.58,87.13
2024-08-11,P003,Widget_C,Scratch,41,Pass,71,2,2,CMP42019,Dimension Error,Pass,TB61170,7329,Yes,1.36,1.96,87.12
2023-04-11,P003,Widget_C,Dent,28,Pass,75,2,4,CMP48527,Material Issue,Pass,TB66932,1536,Yes,1.56,1.14,85.15
2024-11-11,P002,Widget_B,None,45,Fail,71,7,5,CMP90546,Packaging,Pass,TB36395,9656,Yes,1.56,1.96,88.17
2022-05-18,P005,Widget_E,None,42,Pass,91,9,9,CMP35767,Material Issue,Pass,TB11540,6415,Yes,1.87,1.11,90.13
2022-05-24,P004,Widget_D,Dent,48,Pass,82,18,3,CMP10811,Dimension Error,Pass,TB05869,2072,Yes,1.78,1.01,85.82
2023-02-01,P003,Widget_C,Dent,22,Pass,94,0,5,CMP50571,Material Issue,Pass,TB47358,8324,Yes,1.26,1.06,88.98
2025-03-06,P005,Widget_E,Dent,14,Pass,97,0,4,CMP34827,Packaging,Pass,TB90177,8218,Yes,1.77,1.78,97.65
2025-01-01,P003,Widget_C,Scratch,43,Pass,95,11,2,CMP52204,Material Issue,Pass,TB57493,9687,No,1.94,1.81,95.82
2023-08-30,P001,Widget_A,Misalignment,34,Pass,88,15,5,CMP57756,Packaging,Pass,TB24987,9570,Yes,1.48,1.16,87.43
2023-03-02,P003,Widget_C,Misalignment,23,Pass,98,9,8,CMP60894,Surface Issue,Pass,TB17187,9796,Yes,1.96,1.2,97.41
2024-08-06,P002,Widget_B,Dent,13,Pass,82,9,3,CMP14547,Material Issue,Pass,TB85560,3128,Yes,1.35,1.94,94.62
2022-07-08,P004,Widget_D,Dent,43,Pass,90,11,4,CMP08117,Material Issue,Pass,TB05512,8553,Yes,1.32,1.3,85.82
2022-07-27,P004,Widget_D,Crack,30,Fail,96,3,4,CMP07291,Dimension Error,Pass,TB22805,2757,Yes,1.41,1.28,86.11
2023-02-28,P005,Widget_E,None,38,Pass,79,12,6,CMP39726,Material Issue,Pass,TB22951,4298,Yes,1.55,1.77,92.4
2024-04-03,P004,Widget_D,Dent,47,Pass,96,1,0,CMP55678,Packaging,Pass,TB52568,5320,Yes,1.25,1.46,95.77
2023-02-04,P004,Widget_D,None,5,Pass,73,17,4,CMP82131,Material Issue,Pass,TB45235,4118,Yes,1.73,1.75,92.3
2024-04-16,P002,Widget_B,Scratch,43,Pass,75,5,8,CMP17892,Packaging,Pass,TB88486,2703,Yes,1.97,1.61,86.92
2025-02-14,P005,Widget_E,Crack,7,Pass,71,18,5,CMP81241,Dimension Error,Pass,TB96732,8877,Yes,1.07,1.39,95.07
2025-04-28,P005,Widget_E,Scratch,14,Pass,70,15,3,CMP46724,Surface Issue,Pass,TB98341,7574,Yes,1.54,1.15,88.79
2024-06-22,P005,Widget_E,Misalignment,19,Pass,71,19,2,CMP98900,Surface Issue,Pass,TB53851,8069,Yes,1.09,1.34,86.24
2022-12-12,P001,Widget_A,Crack,21,Pass,76,12,8,CMP16357,Dimension Error,Pass,TB01803,9474,Yes,1.44,1.37,90.96
2024-07-21,P003,Widget_C,Misalignment,14,Pass,88,10,2,CMP29951,Dimension Error,Pass,TB44794,4724,No,1.94,1.78,90.0
2023-03-28,P004,Widget_D,Scratch,38,Pass,98,9,0,CMP84703,Material Issue,Pass,TB37208,9907,Yes,1.39,1.87,94.83
2024-10-20,P002,Widget_B,Dent,46,Pass,89,11,1,CMP21038,Surface Issue,Pass,TB49849,3491,Yes,1.4,1.83,85.01
2024-08-16,P003,Widget_C,Misalignment,31,Pass,91,7,7,CMP99452,Material Issue,Pass,TB79493,4500,Yes,1.85,1.07,96.6
2023-10-04,P002,Widget_B,Crack,41,Pass,92,9,9,CMP04127,Material Issue,Pass,TB22664,8572,Yes,1.95,1.11,97.08
2024-01-04,P001,Widget_A,Misalignment,4,Pass,94,16,1,CMP86614,Packaging,Pass,TB31229,9986,Yes,1.04,1.69,97.01
2022-06-16,P001,Widget_A,Crack,20,Fail,95,13,1,CMP28628,Dimension Error,Pass,TB92787,6574,Yes,1.18,1.53,91.24
2024-09-15,P005,Widget_E,Scratch,43,Pass,90,0,8,CMP45753,Dimension Error,Pass,TB67741,4579,Yes,1.46,1.4,96.04
2024-01-13,P001,Widget_A,None,25,Pass,70,7,6,CMP69767,Surface Issue,Pass,TB98321,7841,No,1.43,1.02,92.18
2023-04-14,P003,Widget_C,Scratch,9,Pass,75,13,0,CMP02083,Dimension Error,Pass,TB31461,5999,Yes,1.42,1.06,96.2
2023-02-27,P003,Widget_C,Dent,31,Fail,71,1,1,CMP94136,Packaging,Pass,TB11093,9158,No,1.61,1.51,96.33
2024-09-21,P003,Widget_C,Dent,2,Pass,90,14,3,CMP87355,Material Issue,Pass,TB87806,9978,Yes,1.59,1.68,97.65
2024-09-21,P003,Widget_C,Dent,25,Pass,78,16,8,CMP14144,Material Issue,Pass,TB95716,1937,Yes,1.16,1.88,93.2
2024-08-02,P005,Widget_E,None,39,Pass,80,14,5,CMP75095,Surface Issue,Pass,TB08962,6773,Yes,1.37,1.57,88.0
2023-04-01,P003,Widget_C,Crack,13,Pass,94,0,5,CMP91818,Surface Issue,Pass,TB69365,1659,Yes,1.26,1.04,86.75
2023-12-09,P001,Widget_A,Scratch,1,Pass,88,11,6,CMP11874,Packaging,Pass,TB33116,4875,Yes,1.66,1.82,85.08
2023-10-30,P002,Widget_B,Misalignment,21,Pass,87,11,7,CMP79696,Material Issue,Pass,TB89932,3699,Yes,1.63,1.08,89.97
2022-09-01,P003,Widget_C,None,28,Fail,78,19,9,CMP06407,Dimension Error,Pass,TB52874,8892,Yes,1.28,1.94,90.78
2024-11-17,P004,Widget_D,Dent,13,Pass,95,11,3,CMP74617,Surface Issue,Pass,TB48931,9801,Yes,1.35,1.23,94.59
2023-04-23,P004,Widget_D,None,6,Pass,86,6,6,CMP15541,Dimension Error,Pass,TB20845,1828,Yes,1.38,1.31,90.13
2023-12-16,P001,Widget_A,Crack,36,Pass,95,6,0,CMP76000,Material Issue,Pass,TB07529,8415,Yes,1.94,1.88,92.61
2023-11-04,P004,Widget_D,Scratch,24,Pass,90,11,6,CMP06636,Dimension Error,Pass,TB12391,4687,Yes,1.14,1.3,94.58
2023-04-13,P004,Widget_D,Crack,12,Pass,94,19,8,CMP84300,Surface Issue,Pass,TB28476,9918,Yes,1.32,1.96,91.75
2023-08-12,P004,Widget_D,Dent,14,Pass,72,12,1,CMP45027,Packaging,Pass,TB80001,5288,Yes,1.22,1.34,89.99
2023-04-03,P002,Widget_B,None,4,Pass,93,13,7,CMP99589,Dimension Error,Pass,TB61121,7064,Yes,1.34,1.3,96.91
2023-05-26,P002,Widget_B,Crack,6,Pass,75,12,3,CMP93965,Packaging,Pass,TB78799,1115,No,1.04,1.66,96.41
2024-12-08,P001,Widget_A,Misalignment,23,Pass,87,15,6,CMP67800,Material Issue,Pass,TB45727,5722,Yes,1.14,1.66,87.07
2024-11-08,P003,Widget_C,Misalignment,15,Pass,79,1,7,CMP59960,Packaging,Pass,TB81413,3198,Yes,1.41,1.15,86.27
2023-04-04,P004,Widget_D,Scratch,26,Pass,91,3,5,CMP36904,Packaging,Pass,TB75458,2966,Yes,1.09,1.97,86.25
2024-05-08,P002,Widget_B,Crack,24,Fail,81,6,4,CMP27553,Packaging,Pass,TB52953,7566,Yes,1.74,1.28,92.83
2023-01-03,P001,Widget_A,Dent,9,Pass,78,6,6,CMP84709,Material Issue,Pass,TB07118,1759,Yes,1.25,1.95,97.08
2024-04-20,P001,Widget_A,Dent,12,Pass,83,12,0,CMP59623,Material Issue,Pass,TB39114,7026,Yes,1.19,1.85,86.77
2022-11-12,P001,Widget_A,Dent,0,Pass,74,13,7,CMP69243,Packaging,Fail,TB87795,3330,Yes,1.25,1.56,85.79
2023-09-02,P001,Widget_A,None,34,Pass,73,0,0,CMP65963,Material Issue,Pass,TB83709,1474,Yes,1.39,1.74,90.33
2022-12-21,P004,Widget_D,Misalignment,41,Pass,95,19,7,CMP29487,Material Issue,Pass,TB24514,9281,Yes,1.62,1.87,89.6
2024-08-28,P001,Widget_A,None,42,Pass,75,1,3,CMP73698,Packaging,Pass,TB56059,5896,Yes,1.5,1.45,91.82
2024-10-05,P002,Widget_B,Crack,17,Pass,88,1,5,CMP55309,Surface Issue,Pass,TB02412,4948,Yes,1.61,1.76,88.69
2024-05-09,P005,Widget_E,Dent,34,Fail,70,16,9,CMP66803,Packaging,Pass,TB11095,6330,Yes,1.87,1.86,92.04
2024-09-17,P001,Widget_A,None,33,Fail,73,8,0,CMP55855,Surface Issue,Pass,TB42218,8740,Yes,1.86,1.34,90.56
2023-07-04,P003,Widget_C,Scratch,0,Pass,78,0,5,CMP36034,Surface Issue,Pass,TB62012,8300,Yes,1.52,1.48,89.08
2022-10-16,P002,Widget_B,Misalignment,11,Pass,79,4,8,CMP89773,Material Issue,Pass,TB11924,8991,Yes,1.98,1.07,92.27
2024-07-14,P001,Widget_A,None,45,Pass,95,16,1,CMP50426,Packaging,Pass,TB61542,7783,Yes,1.47,1.47,89.54
2022-09-17,P003,Widget_C,Dent,17,Pass,87,12,8,CMP78838,Dimension Error,Pass,TB54463,6564,Yes,1.17,1.82,94.05
2024-10-02,P005,Widget_E,Crack,47,Pass,77,9,9,CMP68921,Dimension Error,Pass,TB53833,7336,Yes,1.48,1.58,97.47
2022-10-28,P005,Widget_E,Misalignment,20,Pass,73,6,7,CMP92093,Surface Issue,Pass,TB91124,4720,No,1.57,1.51,86.44
2023-07-30,P004,Widget_D,Crack,17,Pass,78,14,4,CMP90783,Surface Issue,Pass,TB55196,8771,Yes,1.13,1.92,97.92
2023-05-10,P001,Widget_A,Dent,14,Pass,78,1,9,CMP09859,Dimension Error,Pass,TB38773,6978,Yes,1.81,1.71,90.93
2024-08-12,P003,Widget_C,Dent,22,Pass,71,10,0,CMP54747,Packaging,Pass,TB41222,1953,Yes,1.06,1.37,93.83
2024-03-20,P005,Widget_E,None,11,Pass,76,6,3,CMP63468,Packaging,Pass,TB79094,4709,Yes,1.68,1.5,95.27
2024-07-18,P002,Widget_B,None,45,Pass,93,11,2,CMP39175,Surface Issue,Pass,TB32063,3026,Yes,1.53,1.28,96.96
2023-06-01,P005,Widget_E,None,22,Pass,96,2,4,CMP17878,Surface Issue,Pass,TB83801,8818,Yes,1.33,1.07,86.01
2024-10-21,P001,Widget_A,None,9,Fail,79,12,7,CMP52131,Surface Issue,Pass,TB21281,5083,Yes,1.84,1.33,85.05
2022-05-17,P003,Widget_C,None,21,Pass,70,4,3,CMP65156,Packaging,Fail,TB92470,8014,Yes,1.62,1.47,87.88
2023-03-04,P003,Widget_C,Misalignment,27,Pass,99,19,9,CMP09508,Packaging,Pass,TB70575,2155,Yes,1.35,1.88,86.28
2024-12-19,P003,Widget_C,Misalignment,0,Pass,78,13,3,CMP12609,Dimension Error,Pass,TB48406,7069,Yes,1.18,1.02,91.95
2024-09-30,P001,Widget_A,Scratch,9,Pass,70,4,8,CMP38934,Dimension Error,Pass,TB35296,3340,Yes,1.49,1.87,94.61
